-43.450000, 16.623703, 0, 20
-0.350000, 6.872227, 50000, 20
-16.150000, 12.162545, 100000, 20
-8.150000, 4.932292, 150000, 20
-5.600000, 6.651316, 200000, 20
-5.150000, 7.122324, 250000, 20
-1.550000, 7.977938, 300000, 20
-3.600000, 7.193052, 350000, 20
-0.600000, 4.465423, 400000, 20
-6.050000, 11.766372, 450000, 20
-1.250000, 4.667708, 500000, 20
5.200000, 15.542201, 550000, 20
3.400000, 7.901899, 600000, 20
-15.500000, 15.131094, 650000, 20
5.800000, 7.222188, 700000, 20
2.400000, 10.988175, 750000, 20
-2.800000, 5.749783, 800000, 20
12.400000, 11.087831, 850000, 20
9.600000, 11.403508, 900000, 20
0.650000, 6.784357, 950000, 20
11.600000, 14.568459, 1000000, 20
20.650000, 11.546753, 1050000, 20
9.450000, 9.671996, 1100000, 20
31.600000, 15.160475, 1150000, 20
31.350000, 13.591450, 1200000, 20
21.300000, 19.178373, 1250000, 20
31.400000, 11.150785, 1300000, 20
29.250000, 16.645945, 1350000, 20
41.650000, 14.533668, 1400000, 20
35.250000, 16.440423, 1450000, 20
40.700000, 14.986994, 1500000, 20
49.450000, 11.956065, 1550000, 20
29.650000, 22.510609, 1600000, 20
46.350000, 17.844537, 1650000, 20
52.800000, 14.891608, 1700000, 20
44.450000, 13.599540, 1750000, 20
53.950000, 11.337879, 1800000, 20
50.350000, 12.865749, 1850000, 20
53.150000, 13.380116, 1900000, 20
57.000000, 13.030733, 1950000, 20
49.000000, 10.931606, 2000000, 20
54.300000, 17.759786, 2050000, 20
58.500000, 11.685461, 2100000, 20
59.450000, 9.635741, 2150000, 20
59.650000, 12.285255, 2200000, 20
68.050000, 14.554982, 2250000, 20
64.350000, 12.009475, 2300000, 20
59.850000, 14.058005, 2350000, 20
69.750000, 10.304732, 2400000, 20
74.450000, 10.604127, 2450000, 20
73.350000, 8.973712, 2500000, 20
70.500000, 11.659760, 2550000, 20
76.400000, 7.851115, 2600000, 20
73.250000, 5.973902, 2650000, 20
83.400000, 8.428523, 2700000, 20
79.850000, 10.026340, 2750000, 20
80.400000, 7.275988, 2800000, 20
80.650000, 9.166652, 2850000, 20
76.750000, 10.953881, 2900000, 20
67.700000, 11.929376, 2950000, 20
76.550000, 10.215062, 3000000, 20
80.300000, 7.477299, 3050000, 20
77.000000, 6.899275, 3100000, 20
78.300000, 8.532878, 3150000, 20
75.150000, 11.100788, 3200000, 20
78.950000, 8.083780, 3250000, 20
81.650000, 5.685728, 3300000, 20
84.850000, 8.057760, 3350000, 20
83.950000, 8.357482, 3400000, 20
84.300000, 5.692978, 3450000, 20
72.300000, 19.100000, 3500000, 20
78.250000, 9.585797, 3550000, 20
87.500000, 6.053924, 3600000, 20
87.300000, 5.523586, 3650000, 20
80.800000, 7.215262, 3700000, 20
85.650000, 5.169865, 3750000, 20
86.650000, 6.002291, 3800000, 20
87.300000, 6.091798, 3850000, 20
81.700000, 9.317188, 3900000, 20
87.300000, 5.891519, 3950000, 20
88.400000, 9.733447, 4000000, 20
87.600000, 5.961543, 4050000, 20
89.250000, 4.252940, 4100000, 20
86.350000, 5.597097, 4150000, 20
82.900000, 7.147727, 4200000, 20
89.150000, 7.073012, 4250000, 20
89.350000, 5.140768, 4300000, 20
84.350000, 5.893004, 4350000, 20
86.050000, 4.852577, 4400000, 20
85.650000, 6.717700, 4450000, 20
87.550000, 7.723179, 4500000, 20
84.850000, 7.418052, 4550000, 20
89.950000, 5.687486, 4600000, 20
87.900000, 6.307932, 4650000, 20
88.900000, 4.988988, 4700000, 20
89.750000, 5.965526, 4750000, 20
90.150000, 6.060322, 4800000, 20
87.400000, 6.483826, 4850000, 20
91.000000, 6.603030, 4900000, 20
90.200000, 3.400000, 4950000, 20
88.600000, 5.580323, 5000000, 20
90.600000, 5.033885, 5050000, 20
87.900000, 5.889822, 5100000, 20
83.500000, 5.928744, 5150000, 20
91.100000, 4.918333, 5200000, 20
85.050000, 7.116706, 5250000, 20
91.000000, 4.785394, 5300000, 20
88.850000, 5.641587, 5350000, 20
89.900000, 5.223983, 5400000, 20
86.050000, 8.558475, 5450000, 20
89.500000, 6.168468, 5500000, 20
88.750000, 5.448624, 5550000, 20
88.300000, 6.325346, 5600000, 20
90.450000, 5.248571, 5650000, 20
86.350000, 5.433921, 5700000, 20
86.900000, 6.307932, 5750000, 20
90.300000, 4.360046, 5800000, 20
85.800000, 7.573638, 5850000, 20
88.050000, 6.053718, 5900000, 20
90.650000, 5.415487, 5950000, 20
87.200000, 6.910861, 6000000, 20
92.000000, 4.242641, 6050000, 20
88.450000, 8.291411, 6100000, 20
86.500000, 6.249000, 6150000, 20
90.900000, 5.700000, 6200000, 20
90.700000, 5.942222, 6250000, 20
92.400000, 6.126989, 6300000, 20
91.300000, 4.859012, 6350000, 20
87.900000, 7.279423, 6400000, 20
92.350000, 3.837643, 6450000, 20
92.700000, 3.796051, 6500000, 20
90.350000, 4.003436, 6550000, 20
90.650000, 5.746956, 6600000, 20
87.900000, 12.070211, 6650000, 20
88.000000, 6.610598, 6700000, 20
88.350000, 5.926846, 6750000, 20
92.600000, 4.152108, 6800000, 20
91.500000, 5.886425, 6850000, 20
91.250000, 3.447825, 6900000, 20
90.950000, 5.093869, 6950000, 20
91.200000, 6.485368, 7000000, 20
90.400000, 4.715930, 7050000, 20
91.650000, 4.053085, 7100000, 20
82.450000, 21.919113, 7150000, 20
90.300000, 5.866004, 7200000, 20
92.200000, 3.776242, 7250000, 20
93.050000, 3.814119, 7300000, 20
92.300000, 4.220190, 7350000, 20
92.300000, 5.762812, 7400000, 20
88.050000, 5.034630, 7450000, 20
91.550000, 5.162122, 7500000, 20
91.850000, 4.102134, 7550000, 20
88.400000, 6.094260, 7600000, 20
86.650000, 5.294100, 7650000, 20
91.300000, 4.550824, 7700000, 20
86.350000, 7.741285, 7750000, 20
86.050000, 10.399399, 7800000, 20
75.700000, 13.483694, 7850000, 20
79.400000, 9.398936, 7900000, 20
78.750000, 11.237771, 7950000, 20
81.200000, 6.801470, 8000000, 20
74.450000, 10.651174, 8050000, 20
80.000000, 9.439280, 8100000, 20
75.400000, 12.034949, 8150000, 20
82.000000, 11.211601, 8200000, 20
89.550000, 5.843586, 8250000, 20
82.950000, 11.504238, 8300000, 20
81.650000, 9.991371, 8350000, 20
88.100000, 10.280564, 8400000, 20
87.850000, 10.422452, 8450000, 20
83.400000, 9.681942, 8500000, 20
77.000000, 10.114346, 8550000, 20
86.850000, 7.275129, 8600000, 20
88.300000, 6.964912, 8650000, 20
90.250000, 5.185316, 8700000, 20
83.850000, 12.240404, 8750000, 20
83.200000, 12.975361, 8800000, 20
89.450000, 6.200605, 8850000, 20
89.150000, 6.381810, 8900000, 20
88.450000, 7.984203, 8950000, 20
86.600000, 9.029950, 9000000, 20
87.850000, 6.680382, 9050000, 20
78.250000, 8.876232, 9100000, 20
89.600000, 6.873136, 9150000, 20
82.750000, 8.024182, 9200000, 20
86.350000, 6.436420, 9250000, 20
87.850000, 11.451092, 9300000, 20
89.200000, 6.682814, 9350000, 20
84.750000, 8.036635, 9400000, 20
86.000000, 5.540758, 9450000, 20
86.900000, 8.154140, 9500000, 20
87.650000, 7.901108, 9550000, 20
87.450000, 9.227540, 9600000, 20
90.500000, 5.818075, 9650000, 20
86.850000, 5.968878, 9700000, 20
89.000000, 7.259477, 9750000, 20
85.450000, 5.920093, 9800000, 20
90.400000, 7.059745, 9850000, 20
90.450000, 7.684237, 9900000, 20
92.400000, 4.420407, 9950000, 20
94.050000, 3.442020, 10000000, 20